species,decimalLongitude.new1,decimalLatitude.new1,States,Biome,Endemism,Inside_State,Inside_Biome,Inside_BR,catalogNumber,data_source,species_id,scientificName.new1,decimalLatitude,decimalLongitude,decimalLatitude.new,decimalLongitude.new,country,country.new,stateProvince.new,municipality.new,locality.new,year.new,family.new1,geo.check,geo.check1,Flagging,cult.check,loc.check1,recordedBy.new,identifiedBy.new,resol.orig,resolution.gazetteer1,Filters_ok,Country_Capital,Province_centroid,IdenticalLongLat,GBIFheadquarter,Biod_inst,Outside_coord,zero_coord,Duplicated,shore,open_sea,wrong_country,Checar_Local,Ano,Filtrador
Araucaria angustifolia,-50.019519,-29.186022,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,88755509,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.186022,-50.019519,-29.186022,-50.019519,Brazil,brazil,santa catarina,no.info,praia grande  sc  br,2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Mailhos, S.","Mailhos, S.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.963889,-26.861111,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,FURB45862,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.861111,-50.963889,-26.861111,-50.963889,Brazil,brazil,santa catarina,cacador,estacao experimental da epagri de cacador,2008,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Gasper, A.L.","Gasper, A.L.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.817321,-29.323049,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,179438308,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.323049,-50.817321,-29.323049,-50.817321,Brazil,brazil,rio grande do sul,no.info,canela   rs  brasil,2023,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Pedrosantoss,Pedrosantoss,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.536042,-22.453426,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,9517438,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.453426,-44.536042,-22.453426,-44.536042,Brazil,brazil,rio de janeiro,no.info,itatiaia,2008,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Eiterer, M.","Eiterer, M.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.346944,-27.832778,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,37053,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.832778,-50.346944,-27.832778,-50.346944,Brazil,brazil,santa catarina,lages,quintal de uma residencia,2008,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Stefenon, V.M.",s.n.,locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.378488,-28.229265,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,105096042,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.229265,-49.378488,-28.229265,-49.378488,Brazil,brazil,santa catarina,no.info,orleans   state of santa catarina  brazil,2008,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Brogger, M.","Catarina, F.S.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.567778,-27.361111,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,FURB03854,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.361111,-51.567778,-27.361111,-51.567778,Brazil,brazil,santa catarina,capinzal,alto sao roque,2008,Araucariaceae,ok_county,ok_county,No flags,"",ok_same_resolution,"Verdi, M.","Verdi, M.",locality,locality,TRUE,,"","",,"",,,"",,"","","","",Weverton
Araucaria angustifolia,-50.849722,-28.035,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,FURB45861,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.035,-50.849722,-28.035,-50.849722,Brazil,brazil,santa catarina,campo belo do sul,canoas / fazenda gateados,2008,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Verdi, M.","Verdi, M.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.738452,-29.276436,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,1627656,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.276436,-50.738452,-29.276436,-50.738452,Brazil,brazil,rio grande do sul,no.info,sao francisco de paula  br rs  br,2007,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Gadelha Junior, L.M.R.","Gadelha Junior, L.M.R.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.15549211,-25.41990862,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,MBM342039,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,0,0,-25.41990862,-49.15549211,Brazil,brazil,parana,pinhais,"",2007,Araucariaceae,ok_county_gazet,ok_county_gazet,Checar_local,"",ok_same_resolution,"Ribeiro, I.K.","Cordeiro, J.",municipality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.869167,-27.921111,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,ESA055251,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.921111,-49.869167,-27.921111,-49.869167,Brazil,brazil,santa catarina,urupema,fazenda farofa  trilha do meio,2007,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Loeuille, B.","Rodrigues, R.R.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.155,-27.901389,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,CEN00071823,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-27.901389,-51.155,-27.901389,-51.155,Brazil,brazil,santa catarina,anita garibaldi,"",2006,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,"Guarino, E.S.G.","Guarino, E.S.G.",municipality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.571001,-22.343677,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,12511143,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.343677,-44.571001,-22.343677,-44.571001,Brazil,brazil,rio de janeiro,no.info,itatiaia   rj  27580 000  brasil,2006,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Loretto, D.","Gava, G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-43.477467,-20.422385,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,1451067,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-20.422385,-43.477467,-20.422385,-43.477467,Brazil,brazil,minas gerais,no.info,ouro preto,2006,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2municip.,"Matter, S.","Matter, S.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-43.48708,-20.409231,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,1451069,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-20.409231,-43.48708,-20.409231,-43.48708,Brazil,brazil,minas gerais,no.info,ouro preto,2006,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Matter, S.","Matter, S.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-53.962042,-26.466859,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,"","",,102354369,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.466859,-53.962042,-26.466859,-53.962042,Argentina,argentina,misiones,no.info,san pedro  misiones  argentina,2006,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Hulsberg, H.","Hulsberg, H.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-46.642277,-23.422533,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,149532230,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.422533,-46.642277,-23.422533,-46.642277,Brazil,brazil,sao paulo,no.info,mairipora,2022,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Longo, M.","Longo, M.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-45.31,-23.221667,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,RB01100982,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.221667,-45.31,-23.221667,-45.31,Brazil,brazil,sao paulo,sao luis do paraitinga,estrada  do  bairro  puruba,2005,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Pilla, M.A.C.",s.n.,locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-48.679318,-24.5579763,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,11484,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-24.5579763,-48.679318,-24.5579763,-48.679318,Brazil,brazil,sao paulo,iporanga,bairro da serra e betari,2004,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Ming, L.C.",s.n.,locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.96764217,-23.40101949,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,ALCB002060,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,0,0,-23.40101949,-51.96764217,Brazil,brazil,parana,maringa,"",2004,Araucariaceae,ok_county_gazet,ok_county_gazet,Checar_local,"",ok_same_resolution,"Alves, L.J.","Guedes, M.L.",municipality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-46.69875,-22.613435,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,68488043,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.613435,-46.69875,-22.613435,-46.69875,Brazil,brazil,sao paulo,no.info,serra negra  sp  13930 000  brasil,2004,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Secolin, R.","Secolin, R.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.605859,-22.449634,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,129849513,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.449634,-44.605859,-22.449634,-44.605859,Brazil,brazil,rio de janeiro,no.info,itatiaia   rj  brasil,2004,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Romano, P.","Romano, P.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-54.101223,-26.63025,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,"","",,20862057,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.63025,-54.101223,-26.63025,-54.101223,Argentina,argentina,misiones,no.info,san pedro department  misiones province  argentina,2004,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Olmstead, R.","Olmstead, R.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-45.856425,-22.724297,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,116755826,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.724297,-45.856425,-22.724297,-45.856425,Brazil,brazil,minas gerais,no.info,trilha da pedra da balanca  goncalves  mg  br,2022,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,Camila_cintra,Camila_cintra,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-41.807119,-20.419627,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,11882909,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-20.419627,-41.807119,-20.419627,-41.807119,Brazil,brazil,espirito santo,no.info,iuna   es  brasil,2002,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Loretto, D.","Gava, G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.990341,-23.175282,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,69075462,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.175282,-44.990341,-23.175282,-44.990341,Brazil,brazil,sao paulo,no.info,sao paulo  br,2002,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Costa, M.A.","Costa, M.A.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.690968,-22.327606,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,11913865,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.327606,-44.690968,-22.327606,-44.690968,Brazil,brazil,minas gerais,no.info,itamonte   mg  37466 000  brasil,2002,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Loretto, D.","Gava, G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.46,-28.44,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,"",gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.44,-51.46,-28.44,-51.46,Brazil,brazil,"",no.info,"",2022,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,s.n.,s.n.,country,country,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-50.174444,-29.480833,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,10494,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.480833,-50.174444,-29.480833,-50.174444,Brazil,brazil,rio grande sul,sao francisco de paula,cpcn pro mata,2001,Araucariaceae,ok_county,ok_county,No flags,"",ok_same_resolution,s.n.,"Projeto, E.",locality,locality,TRUE,,"","",,"",,,"",,"","","","",Weverton
Araucaria angustifolia,-41.805461,-20.420783,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,12509765,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-20.420783,-41.805461,-20.420783,-41.805461,Brazil,brazil,espirito santo,no.info,iuna   es  brasil,2001,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Loretto, D.","Gava, G.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.961389,-29.466944,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,1127,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.466944,-51.961389,-29.466944,-51.961389,Brazil,brazil,rio grande do sul,lajeado,"",2001,Araucariaceae,ok_county,ok_county,Checar_local,"",ok_same_resolution,"Schneider, P.","Musskopf, E.",municipality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.703186,-22.344234,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,12509957,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.344234,-44.703186,-22.344234,-44.703186,Brazil,brazil,minas gerais,no.info,itamonte   mg  37466 000  brasil,2001,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Loretto, D.","Wrens, S.J.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-44.64548,-22.332095,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,12509961,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-22.332095,-44.64548,-22.332095,-44.64548,Brazil,brazil,minas gerais,no.info,bocaina de minas   mg  37340 000  brasil,2001,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Loretto, D.","Wrens, S.J.",locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-47.0726036,-23.7249783,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,8445,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.7249783,-47.0726036,-23.7249783,-47.0726036,Brazil,brazil,sao paulo,ibiuna,godoy,2000,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Bernacci, L.C.",s.n.,locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-46.9593017,-23.6759784,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,8452,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.6759784,-46.9593017,-23.6759784,-46.9593017,Brazil,brazil,sao paulo,cotia,mga,2000,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Bernacci, L.C.",s.n.,locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.219584,-25.435812,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,MBM267488,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,0,0,-25.435812,-49.219584,Brazil,brazil,parana,curitiba,capao da imbuia,2000,Araucariaceae,ok_locality_gazet,ok_locality_gazet,No flags,"",ok_same_resolution,"Fabri, V.C.","Cordeiro, J.",locality,locality,TRUE,,"","",,"",,,"",,"","","","",Weverton
Araucaria angustifolia,-54.8689,-29.1833,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,73147-1,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-29.1833,-54.8689,-29.1833,-54.8689,Brazil,brazil,rio grande do sul,no.info,santiago,1998,Araucariaceae,ok_county,ok_county,Checar_local,"",check_local.2municip.,"Bochi, S.",s.n.,locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-43.925216,-21.718944,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,149673561,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-21.718944,-43.925216,-21.718944,-43.925216,Brazil,brazil,minas gerais,no.info,conceicao do ibitipoca,2023,Araucariaceae,ok_county,ok_county,No flags,"",ok_same_resolution,Yuri,"Carvalho, P.G.",locality,locality,TRUE,,"","",,"",,,"",,"","","","",Weverton
Araucaria angustifolia,-49.48,-25.43,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,"",gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.43,-49.48,-25.43,-49.48,Brazil,brazil,"",no.info,"",2022,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,s.n.,s.n.,country,country,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.990556,-26.484444,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,NY01085763,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.484444,-51.990556,-26.484444,-51.990556,Brazil,brazil,parana,no.info,rodavia br 449  km  5 10,1998,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Hatschbach, G.G.",s.n.,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.991393,-26.4882834,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,1085763,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-26.4882834,-51.991393,-26.4882834,-51.991393,Brazil,brazil,parana,no.info,rodavia br 449  km  5 10,1998,Araucariaceae,ok_state,ok_state,Checar_local,"",check_local.2state,"Hatschbach, G.G.",s.n.,locality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.60138047,-28.78937565,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,ICN00028619,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,0,0,-28.78937565,-51.60138047,Brazil,brazil,rio grande do sul,nova petropolis,colina verde,1994,Araucariaceae,ok_county_gazet,ok_county_gazet,Checar_local|duplicated,"",check_local.2municip.,"Mariath, J.E.A.",s.n.,locality,county,TRUE,,"","",,"",,,duplicated,,"","",Checar_local,"",Weverton
Araucaria angustifolia,-49.486111,-28.935278,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,CRI007909,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-28.935278,-49.486111,-28.935278,-49.486111,Brazil,brazil,santa catarina,ararangua,"",1993,Araucariaceae,ok_county,ok_county,Checar_local,"",ok_same_resolution,"Carvalho, E.T.G.","Carvalho, E.T.G.",municipality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-46.83,-23.76,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,"",gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.76,-46.83,-23.76,-46.83,Brazil,brazil,"",no.info,"",2022,Araucariaceae,ok_country,ok_country,Checar_local,"",ok_same_resolution,s.n.,s.n.,country,country,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-52.311549,-27.656899,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,MBM275792,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,0,0,-27.656899,-52.311549,Brazil,brazil,rio grande do sul,erechim,parque l  malinowski,1993,Araucariaceae,ok_county_gazet,ok_county_gazet,Checar_local,"",check_local.2municip.,"Butzke, A.","Butzke, A.",locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-51.43362729,-30.17764052,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,ICN00032351,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,0,0,-30.17764052,-51.43362729,Brazil,brazil,rio grande do sul,guaiba,fazenda sao maximiliano  br 116 km 307,1993,Araucariaceae,ok_county_gazet,ok_county_gazet,Checar_local,"",check_local.2municip.,"Matzenbacher, N.I.",s.n.,locality,county,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
Araucaria angustifolia,-46.7742004,-23.6629779,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,2152,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-23.6629779,-46.7742004,-23.6629779,-46.7742004,Brazil,brazil,sao paulo,sao paulo,capao redondo,1992,Araucariaceae,ok_county,ok_county,No flags,"",ok_same_resolution,"Garcia, R.J.F.",s.n.,locality,locality,TRUE,,"","",,"",,,"",,"","","","",Weverton
Araucaria angustifolia,-49.1994946,-25.9321896,MG;PR;RJ;RS;SC;SP,Atlantic_Forest;Pampa,Non-endemic,TRUE,TRUE,,424103,gbif,Araucaria angustifolia,Araucaria angustifolia (Bertol.) Kuntze,-25.9321896,-49.1994946,-25.9321896,-49.1994946,Brazil,brazil,parana,no.info,"",1991,Araucariaceae,ok_state,ok_state,Checar_local,"",check_municip.2state,"Cervi, A.C.","Cervi, A.C.",municipality,state,TRUE,,"","",,"",,,"",,"","",Checar_local,"",Weverton
