"","record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","class","order","infraspecificEpithet","continentOcean","maximumElevationInMeters","minimumElevationInMeters","fieldNumber","individualCount","typeStatus","preparationType","relationshipType","relatedCatalogItem","previousCatalogNumber"
"452","452","2023-04-17 10:35:18-03","ESALQ","ESA","135654","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","V.S. Moreno","V.S. Moreno",NA,"2013","09","01","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,"ESA135654","23696","auto","1905","06","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","453","2023-04-17 10:46:21-03","ESALQ","ESA","000079","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Montenegro, A.C.","6016","1976","23","06","Brasil","Paraná","Apucarana",NA,"-51.4608001708984","-23.5508003234863",NA,NA,"ESA000079","23979","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","454","2023-04-17 10:46:21-03","ESALQ","ESA","080562","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Maschio, W.","361","2001","24","04","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,"ESA080562","13536","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","455","2023-04-17 10:35:18-03","ESALQ","ESA","134213","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"C.P. Caliari et al.","2223","2009","14","04","Brasil","Paraná","Telêmaco Borba","Parque Ecológico da Klabin. Borda da mata. Floresta ombrófila mista próximo a curso de rio com presenaça marcante de Pteridophyta no subosque.","-50.6156005859375","-24.3239002227783",NA,NA,"ESA134213","35037","auto",NA,NA,NA,"Árvore, ca. 5m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","456","2023-04-17 10:35:18-03","ESALQ","ESA","105667","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Gasper, A.L.","Gasper, A.L.","1869","2008","05","08","Brasil","Santa Catarina","Caçador",NA,"-51.0149993896484","-26.7752990722656",NA,NA,"ESA105667","38516","auto","2008","05","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","457","2023-04-17 10:46:21-03","ESALQ","ESA","055251","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Rodrigues, R.R.","Loeuille, B.","159","2007","04","04","Brasil","Santa Catarina","Urupema","Fazenda Farofa, trilha do Meio. Floresta Ombrófila Mista.","-49.8731002807617","-27.9528007507324",NA,NA,"ESA055251","23096","auto","2007","05","04","Árvore 12 m. Estróbilo em fim de maturação.",NA,NA,NA,NA,"1540","1540",NA,NA,NA,NA,NA,NA,NA
"458","458","2023-04-17 10:33:28-03","ESALQ","ESA","149912","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia",NA,"V.C.Souza 02/2021","Fernandes, A.A.","261",NA,NA,NA,"Brasil","São Paulo","Buri",NA,"-48.5900001525879","-23.7900009155273",NA,NA,"ESA149912","28249","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","459","2023-04-17 10:33:28-03","ESALQ","ESA","151721","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia",NA,"V.C.Souza out/2021","Oppici, I.F","353","2021","07","14","Brasil","São Paulo","Caçapava",NA,"-45.7000007629395","-23.1000003814697",NA,NA,"ESA151721","15403","auto",NA,NA,NA,"39505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","460","2023-04-17 10:33:28-03","ESALQ","ESA","151381","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia",NA,"V.C. Souza dez/2022","Ribeiro, E.","909","2022","09","20","Brasil","São Paulo","Cajati",NA,"-48.1199989318848","-24.7299995422363",NA,NA,"ESA151381","24646","auto",NA,NA,NA,"22235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","461","2023-04-17 10:46:21-03","ESALQ","ESA","010897","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Capellari Jr., L. et al.","Barreto, K.D. et al.","1020","1993","17","08","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"ESA010897","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","462","2023-04-17 10:46:21-03","ESALQ","ESA","018608","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Barreto, K.D. et al.","2469","1994","12","05","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"ESA018608","21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","463","2023-04-17 10:35:18-03","ESALQ","ESA","129762","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Souza, V.C.","Souza, V.C.","38313","2014","24","05","Brasil","São Paulo","Capão Bonito","11 km de Capão Bonito em direção a Itapeva. Floresta Ombrófila Mista, com enriquecimento com Araucaria.","-48.3400001525879","-24",NA,NA,"ESA129762","39505","auto","2014","24","05","Árvore, até 20 m alt. Estróbilos e sementes coletados no chão.",NA,NA,NA,NA,"680","680",NA,NA,NA,NA,NA,NA,NA
"464","464","2023-04-17 10:46:21-03","ESALQ","ESA","035876","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Souza, J.P. et al.","1056","1996","19","12","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA035876","38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","465","2023-04-17 10:35:18-03","ESALQ","ESA","132563","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Brosler, E. et al.","Brosler, E. et al.","1","2009","18","10","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA132563","27729","auto","2009","18","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","466","2023-04-17 10:35:18-03","ESALQ","ESA","111584","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Mezzacappa, M.G.","Augusto, F.G.","39","2008","19","10","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA111584","27729","auto","2008","08","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","467","2023-04-17 10:46:21-03","ESALQ","ESA","027831","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Souza, V.C.","Souza, V.C. et al.","10840","1996","25","01","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA027831","27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","468","2023-04-17 10:46:21-03","ESALQ","ESA","000078","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Chaddad Jr., J.","Ferraz, J.R.P.",NA,"1979","29","06","Brasil","São Paulo","Itupeva",NA,"-47.0499992370605","-23.1499996185303",NA,NA,"ESA000078","11330","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","469","2023-04-17 10:46:21-03","ESALQ","ESA","003961","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Chaddad Jr., J.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA003961","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","470","2023-04-17 10:46:21-03","ESALQ","ESA","050719","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Camargo, A.M.","Camargo, A.M.",NA,"2004","25","10","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,"ESA050719","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","471","2023-04-17 10:33:28-03","ESALQ","ESA","153304","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia",NA,"V.C. Souza dez/2022","Rodrigues, A. P.","146","2022","10","25","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,"ESA153304","25028","auto",NA,NA,NA,"29384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","472","2023-04-17 10:46:21-03","ESALQ","ESA","000077","PreservedSpecimen","Plantae","Pinophyta","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Dias, S.F.","7174","1977","25","05","Brasil","São Paulo","São José do Rio Pardo",NA,"-46.8800010681152","-21.5900001525879",NA,NA,"ESA000077","15885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","473","2023-04-17 10:33:28-03","ESALQ","ESA","145737","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","V.C.Souza","Colletto, L.D.","42",NA,NA,NA,"Brasil","São Paulo","São Miguel Arcanjo","CBS_08","-47.9900016784668","-23.8700008392334",NA,NA,"ESA145737","27904","auto","2022",NA,NA,"31203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","474","2023-04-17 10:33:28-03","ESALQ","ESA","151440","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia",NA,"V.C.Souza nov2021","Andrade, R.C.","515","2021","09","08","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,"ESA151440","53584","auto",NA,NA,NA,"38922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","475","2023-04-17 10:33:28-03","ESALQ","ESA","153401","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia",NA,"V.C.Souza setembro/2022","Ribeiro, E.","743","2022","07","13","Brasil","São Paulo","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,"ESA153401","17674","auto",NA,NA,NA,"23365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","476","2023-04-17 10:35:18-03","ESALQ","ESA","139175","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Colletta, G.D","2694","2016","23","05","Brasil","SC","Abelardo Luz","Mata Ombrófila Mista","-52.3283004760742","-26.5646991729736",NA,NA,"ESA139175","35836","auto",NA,NA,NA,"Árvore, 7m estéril",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","477","2023-09-11 13:41:21-03","UFJF","CESJ","431","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"L. Krieger","CESJ431","1955","08",NA,"Portugal","Minho",NA,NA,NA,NA,NA,NA,"CESJ000431",NA,NA,NA,NA,NA,"Planta com 4 meses de idade, cultivada em estufa. àrvore grande, folhas pungentes. Originária do Brasil. Pinheiro brasileiro.",NA,NA,NA,"Europa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","478","2023-09-11 13:41:21-03","UFJF","CESJ","59284","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","L. Menini Neto","L. Menini Neto; F.R.G. Salimena; V.A.O. Dittrich; F.S. Souza; L.C.Pereira; R.Macedo; P.H. Nobre","858","2010","07","25","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Mata de Araucaria. 22º 08.279S, 44º 43.528W. 1644 m.s.m.","-43.731333","-22.141083","-43.731333","-22.141083","CESJ059284",NA,NA,"2010","07","25","Árvore, 20-40m alt., frequente, entre 1600-1700 m alt., em vales, sendo mais raras nas florestas de encosta. Folhas verde-escuras.",NA,NA,NA,"América do Sul","1644","1644",NA,NA,NA,NA,NA,NA,NA
"479","479","2023-09-11 13:41:21-03","UFJF","CESJ","59963","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","L. Menini Neto; S.G. Furtado","S.G. Furtado; L. Menini Neto","43","2012","05","19","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Mata de Araucária, às margens do Rio do Charco. 22°08'23S, 44°43'41'W, ca. 1640 m.s.m.","-44.728056","-22.139722","-44.728056","-22.139722","CESJ059963",NA,NA,"2012","05","19","Árvore de 10 à 30m, estróbilo masculino imaturo verde escuro.",NA,NA,NA,"América do Sul","1640","1640",NA,NA,NA,NA,NA,NA,NA
"480","480","2023-09-11 13:41:21-03","UFJF","CESJ","X-009","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"?","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,"Museu Florestal",NA,NA,NA,NA,"CESJ00X009",NA,NA,NA,NA,NA,"Nome vulgar:Pinho do Paraná.Arvore grande,bem caracterizada pelo porte outrora comum desde a serra da Bocaína ate as fronteiras do RS.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","481","2023-09-11 13:41:21-03","UFJF","CESJ","52865","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","F.S. Souza","F.S. Souza; M.G. Rezende; R.C.L. Elias; T.M. Machado","665","2009","02","10","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Ped Granito Marron Imperial","-46.386100769043","-21.9235992431641",NA,NA,"CESJ052865","25710","auto","2009","02","10","Árvore no pasto ca. 15 m. Microestróbilo castanho. Pequena população.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","482","2023-09-11 13:41:21-03","UFJF","CESJ","14808","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"L. Krieger","CESJ14808","1977","05","20","Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,"CESJ014808","20620","auto",NA,NA,NA,"Pinheiro masculino, com estróbilos novos. N.V: Pinho do Paraná.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","483","2023-09-11 13:41:21-03","UFJF","CESJ","16142","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"L. Krieger","CESJ16142","1978","11",NA,"Brasil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,"CESJ016142","20620","auto",NA,NA,NA,"Cultivada, planta masculina. N.V: Pinho do Paraná.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","484","2023-09-11 13:41:21-03","UFJF","CESJ","7770","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"L. Krieger","CESJ7770","1969","11",NA,"Brasil","Minas Gerais","Entre Rios de Minas","Fazenda da Pedra","-44.065601348877","-20.6707992553711",NA,NA,"CESJ007770","20620","auto",NA,NA,NA,"Árvore alta cultivada nesta região, dióica estróbilos masculinos e femininos. Pinho do Paraná.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","485","2023-09-11 13:41:21-03","UFJF","CESJ","29567","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"L. Krieger","CESJ29567","1991","02","10","Brasil","Minas Gerais","Entre Rios de Minas","Fazenda da Pedra","-44.065601348877","-20.6707992553711",NA,NA,"CESJ029567","20620","auto",NA,NA,NA,"Planta masculina, estróbilos novos. Pinheiro do Paraná.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","486","2023-09-11 13:41:21-03","UFJF","CESJ","22733","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","B.B.S. Coelho","B.B.S. Coelho; L. Krieger","s.n","1987","03","20","Brasil","Minas Gerais","Juiz de Fora","Museu Mariano Procópio","-43.3502998352051","-21.7642002105713",NA,NA,"CESJ022733","36144","auto","1987",NA,NA,"Árvore grande, cultivada, com ramos em verticilos espaçados. Flores masculinas e femininas em plantas separadas. Madeira muito boa para taboado, muito exportada, em alto risco de extinção. Originária do Brasil. Pinheiro-do-Paraná.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","487","2023-09-11 13:41:21-03","UFJF","CESJ","46617","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"N.L. Abreu; L. Menini Neto; P.L. Viana; F.S. Souza","55","2006","01","20","Brasil","Minas Gerais","Rio Preto","Serra Negra, Serra da Caveira d#?#Anta.","-43.8278007507324","-22.0891990661621",NA,NA,"CESJ046617","20815","auto",NA,NA,NA,"Árvore ca. de 15m.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","488","2023-09-11 13:41:21-03","UFJF","CESJ","66926","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","L.D. Santana","L.D. Santana; J.H.C. Ribeiro","96","2015","05","21","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Vale do Rio Santo Angostinho","-44.8899993896484","-21.9589004516602",NA,NA,"CESJ066926","29865","auto","2015","05","21","Pinha caida no interior da FOM Aluvial. Próxima ao curso d'água. Local sombreado e sem visível regeneração da espécie ao redor. Altitude 1650 m.s.m. Exclusiva da carpoteca.",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","489","2023-09-11 13:41:21-03","UFJF","CESJ","19909","PreservedSpecimen","Plantae","Gimnosperma","Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","L. Krieger","L. Krieger","CESJ19909","1983","07","26","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,"CESJ019909","46557","auto","1983","07","26","Árvore nativa, nos Estados do Sul, fornecedora de madeiras. Sementes (pinhões) comestíveis depois de cozidos. Resina aromática. Produz alcatrão e terebentina, casca rica em potássio. Uso medicinal: As folhas são empregadas em casos de anemia, debilidade",NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","490","2023-09-25 11:04:49-03","UDESC","LUSC","9706","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Motta, G.","Motta, G.",NA,"2016","10","15","Brasil","Santa Catarina","Timbó Grande",NA,"-50.8038889","-26.6461111","50º48'14''W","26º38'46''S","LUSC009842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","491","2023-09-25 11:04:49-03","UDESC","LUSC","3972","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Zulianello, V.","Zulianello, V.",NA,"2009","9","1","Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,"LUSC006269","63451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","492","2023-09-25 11:04:49-03","UDESC","LUSC","72","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze",NA,"Grudtner, A.",NA,"2006","10","12","Brasil","Santa Catarina","Alfredo Wagner",NA,"-49.3335990905762","-27.7003002166748",NA,NA,"LUSC006255","19935","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","493","2023-09-25 11:04:49-03","UDESC","LUSC","8507","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Scipioni, M.C.","Santos, V. dos","110","2014","2","22","Brasil","Santa Catarina","Curitibanos","Centro da cidade de Curitibanos.","-50.584400177002","-27.2828006744385",NA,NA,"LUSC006275","25987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","494","2023-09-25 11:04:49-03","UDESC","LUSC","9851","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Ternus, J.","Ternus, J.",NA,"2015","10","09","Brasil","Santa Catarina","Iporã do Oeste","Sítio Schwengber.","-53.5353012084961","-26.9883003234863",NA,NA,"LUSC009694","15332","auto",NA,NA,NA,"Potencial madeireiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","495","2023-09-25 11:04:49-03","UDESC","LUSC","2159","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Pikart, F.J.","Klauberg, C.",NA,"2007","10","12","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"LUSC006256","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","496","2023-09-25 11:04:49-03","UDESC","LUSC","2296","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Silva, A.C. & Higuchi, P.","Aguiar, M.D.",NA,"2008","9","1","Brasil","Santa Catarina","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"LUSC006253","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","497","2023-09-25 11:04:49-03","UDESC","LUSC","9065","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Silva, A.C.","Equipe LabDendro-CAV",NA,NA,NA,NA,"Brasil","Santa Catarina","Lages","EPAGRI.","-50.326099395752","-27.8160991668701",NA,NA,"LUSC005773","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","498","2023-09-25 11:04:49-03","UDESC","LUSC","7719","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Silva, A.C.","Larsen, J.G.",NA,"2015","2","21","Brasil","Santa Catarina","Lages","Pedras Brancas.","-50.326099395752","-27.8160991668701",NA,NA,"LUSC006271","70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","499","2023-09-25 11:04:49-03","UDESC","LUSC","8154","PreservedSpecimen","Plantae",NA,"Araucariaceae","Araucaria","angustifolia","Araucaria angustifolia","(Bertol.) Kuntze","Stedille, L.I.B.","Stedille, L.I.B.","90","2015","6","16","Brasil","Santa Catarina","Otacílio Costa","Fazenda Campo de Dentro.","-50.121898651123","-27.4831008911133",NA,NA,"LUSC006273","48988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
